customer_id,customer_tier,acquisition_channel,promo_order_pct,buyer_segment,order_count,promo_order_count,total_gross,total_net,total_disc_received
346,Bronze,Organic,0,Full-Price,2,0,1015.42,1015.42,0
347,Bronze,Paid,0,Full-Price,1,0,74.69,74.69,0
348,Bronze,Paid,0,Full-Price,6,0,1434.8,1434.8,0
349,Silver,Paid,0,Full-Price,12,0,2606.97,2606.97,0
350,Bronze,Referral,0,Full-Price,7,0,2274.66,2274.66,0
351,Bronze,Organic,0,Full-Price,3,0,1989.52,1989.52,0
352,Bronze,Referral,0,Full-Price,1,0,126.42,126.42,0
320,Bronze,Referral,0,Full-Price,1,0,247.14,247.14,0
321,Bronze,Organic,0,Full-Price,1,0,89.38,89.38,0
317,Bronze,Paid,0,Full-Price,1,0,69.46,69.46,0
318,Bronze,Organic,0,Full-Price,1,0,82.96,82.96,0
315,Bronze,Referral,0,Full-Price,2,0,103.94,103.94,0
313,Bronze,Paid,0,Full-Price,3,0,464.76,464.76,0
332,Bronze,Organic,0,Full-Price,6,0,1166.03,1166.03,0
333,Bronze,Organic,0,Full-Price,6,0,1655.1,1655.1,0
334,Silver,Paid,0,Full-Price,8,0,2602.89,2602.89,0
335,Bronze,Organic,0,Full-Price,1,0,187.34,187.34,0
336,Gold,Organic,0,Full-Price,13,0,4621.44,4621.44,0
337,Bronze,Paid,0,Full-Price,2,0,936.84,936.84,0
